ID,Country_name,Hotel_name,Rating,Site_Name,Review
90,Belgium,Eurostars Montgomery,1,Tripadvisor,"Room : never cleaned. Hairs on the hairdryer. Moisture on ceiling. Holes on the flood and walls. Sink... I don't want to talk about it (look at the pictures). Dust,...
Breakfast : almost empty 30 minutes after the opening. At the opening, tables are still dirty. Hair on a cup, juice on the table,...
Spa : floor dark because of dirt, bottle of shampoo opened, mirror broken, ..."
91,Belgium,Eurostars Montgomery,3,Tripadvisor,Das Hotel ist direkt an einem Kreisel gelegen. Die Einrichtung nicht mehr Zeitgemäss und etwas Altbacken. Die Zimmer sind gross und geräumig. Die Fenster lassen sich nicht öffnen! Das Frühstück-Buffet ist keine 5 Sterne wert. Sehr unpraktisch eingerichtet. Das Personal muss durch den halben Frühstück-Raum mit dem vollen Trester von der Kaffeemaschine. Es wird nicht abgeräumt/ weggeräumt das Geschirr kann sich stapeln es wird nicht reagiert.  Sehr eng bestuhlt.
92,Belgium,Eurostars Montgomery,3,Tripadvisor,"A nice hotel, friendly personal and clean. Sadly the breakfast times were absolutely confusing. 
The breakfast time we were told, was written next to the lift and in the room - all are different. 
The worst breakfast was always never prepared on time so it was difficult to plan you sightseeing/business day proper or you’ve to leave without breakfast."
93,Belgium,Eurostars Montgomery,4,Tripadvisor,"Etablissement très bien situé, aux portes du quartier Européen de Bruxelles et à 18 minutes de métro du centre-ville. Stations de métro, bus et tram au pied de l'hôtel.

Accès facile, présence d'un parking privé (PENSEZ A RESERVER VOTRE PLACE sinon vite complet = 15€ par jour).

Accueil agréable. Parfois un peu compliqué pour se comprendre, l'équipe parle majoritairement espagnol mais ils se débrouillent plutôt bien en français (parlent anglais également donc toujours moyen de se comprendre).

Chambre spacieuse et propre. Bonne literie même pour le petit sofa convertible occupé par notre fille. Salle de bain propre, équipée avec tout ce qu'il faut en produits d'hygiène (shampooing, gel douche, mouchoirs, petits produits individuels...).

Notre chambre donnait sur la rue, un peu bruyante. Bon normal direz-vous, on est dans une grande ville mais on avait l'impression que la fenêtre n'était pas bien fermée ou isolée.

Plateau de convivialité présent et mini-frigo dans la chambre avec boissons et Pringles (mini-frigo non utilisé car prix prohibitifs mais pratique pour mettre sa propre bouteille d'eau au frais).

Le buffet du petit déjeuner est plutôt complet : sucré et salé à disposition à volonté. Thé, café, chocolat...jus de fruits... oeufs, bacon, saucisses... viennoiseries, pains divers... rien ne manque pour se caler l'estomac jusqu'à tard. Il ne faut cependant pas arriver après le rush sinon compliqué d'avoir certains aliments et il faut parfois attendre un long moment avant que le buffet soit réapprovisionné (oeufs/bacon ou viennoiseries par exemple). La qualité n'est pas forcément celle qu'on attend d'un 5* et pour ceux qui prennent du café, j'aurais pensé voir des thermos de café fait maison et non une machine.

Quelques bémols qui leur font perdre 1 point et qui, pour moi, dans un hôtel classé 5 étoiles sont dommages :
- pas de liste des chaines TV disponibles, beaucoup sont ""cryptées"" donc inaccessibles,
- pour notre chambre certaines chaînes françaises étaient bloquées sur une image fixe et malgré le fait de l'avoir signalé à l'accueil, rien ne semble avoir été fait (pas vu de technicien de maintenance ni d'amélioration) donc nous nous sommes contentés de France 2,
- pas de liste de restaurants conseillés à proximité ni même de conseil à l'accueil.
- qualité/quantité de certains aliments du petit-déjeuner,
- isolation phonique des fenêtres à revoir.

Dire que les 5 étoiles sont méritées, non clairement pas... mais cet établissement fait le job car confortable pour quelques jours à Bruxelles tout en étant bien situé.
Tarif globalement élevé."
94,Belgium,Eurostars Montgomery,4,Tripadvisor,"Spent only one night here. It was however a good one. While the building from the outside is pretty unspectacular from the outside, inside it looks like a countryside manor: the furniture, the wallpapers, the (fake) fireplace in the lobby etc. I liked it in reality much better than just based on the pictures when making the booking. Check-in was easy and uncomplicated. The room (I did not book special one and I did not upgrade either) was astonishingly large and well equipped. Liked the fact that there was an iron inside so did not have to ask for it at the reception. Breakfast could offer more variety, that was just rather average."
95,Belgium,Eurostars Montgomery,2,Tripadvisor,"Cet hôtel 5 étoiles en mérite 4 pour la chambre et 3 pour le reste.
Parking payant à 15 euros la nuit.
Pas d ascenseur (en panne du 13 décembre au 31 décembre !), donc montée des bagages, sans aide prévue, par un petit escalier de service.
Accueil au petit déjeuner par un personnel juste inquiet de ne pas vous trouver sur la liste des clients alors que ce n' est que le résultat d un mauvais enregistrement de l accueil.
Petit déjeuner buffet indigne d un 5 étoiles. Pas de service à table, même pour le café. Mauvais café dans un distributeur automatique de 2 étoiles, qui ne fait qu un seul café à la fois ce qui génère une attente. Petit choix de produits insipides, dont certains ne sont pas approvisionnés. Viennoiseries industrielles.
Mais comment cet hôtel a-t-il obtenu ses 5 étoiles ? Si vous cherchez ce niveau de confort et de service à Bruxelles, allez à l hôtel Amigo."
96,Belgium,Eurostars Montgomery,3,Tripadvisor,"Points positifs:  chambre confortable, métro à la sortie de l'hôtel, personnel à l'accueil très compétent, en particulier le service su soir.

Points négatifs: petit-déjeuner catastrophique (attente de 15 minutes dans le couloir pour avoir une place et rien à manger, machine à café désuète etc...)
Pas de  bar."
97,Belgium,Eurostars Montgomery,1,Tripadvisor,"Honteux cet hôtel ! Catastrophique accueil déplorable de Sarah ! Heureux de retourner au Sofitel !
Je déconseille fortement cet hôtel nous avons franchement  été mal reçu ancien de mauvais goût aucune. Sarah devrait prendre des cours de français et diplomatie.
A fuite."
98,Belgium,Eurostars Montgomery,4,Tripadvisor,"Klassiek hotel, en was een prima verblijf, maar kan op sommige aspecten wel wat aandacht gebruiken.

We verbleven met onze peuter. Aan de voorkant van het hotel.

+ prettig bed, zeer grote kamer, schone kamer, vriendelijke receptie,
- Douche had slechte afstelling, lift display werkt niet.

Aan voorkant hoor je soms wel wat verkeer, maar stoorde ons niet. Ontbijt was prima, maar niet spectaculair."
99,Belgium,Eurostars Montgomery,2,Tripadvisor,"D’abord, pas possible de prendre une douche ou se désaltérer à notre arrivée avant le diner, car l'eau était marron, due selon le personnel, à une maintenance de la plomberie. Personne n'avait purger l'eau avant notre arrivée. On nous a dit de le faire nous-même, et laisser l'eau couler 15min. Ceci laissait un dépôt marron dans le lavabo et la baignoire, nous avons nous-même relaver la salle de bain. Ayant un dîner de prévus, nous abandonnons l’idée de nous rafraîchir. Après être sorti diner, l'hôtesse d'accueil s'ai chargé de faire couler l’eau, et en compensation, nous a offert les bouteilles d'eau dans le mini bar (2 pétillantes et 2 plate de 30 cl, pour 5 jours à deux personnes).
On nous a informé que le ménage serait fait uniquement sur demande explicite, à cause des restrictions COVID et risque de contamination. Sans nous en informer, le ménage a été fait tous les jours durant notre séjour. Nous n'avons pas été contaminés (heureusement).
La télé ne laissait accès qu'aux chaines nationales (pas même NETFLIX)
Un autocollant sur la fenêtre nous en interdisait l’ouverture (la femme de ménage le deuxième  jour, l’a laissée ouverte : nous sommes rentré tard le soir dans une chambre à 12°). La clim fonctionnait, mais le chauffage, pas du tout.
Le mini bar était minimaliste (toujours selon le personnel à cause des COVID) et absolument hors de prix (8€ le mini tube de pringles (4/5 tuiles)). 
Durant les 5 jours, nous n'avons eu de disponible dans notre chambre, que 2 sachets de café instantané et 4 sachets de thé aléatoires (pour 5 jours pour 2 personnes). Collation très bas de gamme pour un 5 étoiles. Minimum, nous pouvons espèrer une machine Nespresso. Nous avons dû  acheter notre propre collation ainsi que des bouteilles d'eau pour nous désaltérer (l'eau du robinet étant très mauvaise à boire : calcaire ou problème de plomberie ?).
Enfin, la chambre un peu vieillotte (qui malgré tout apporte son petit charme), mais avec de la poussière dans tous les recoins ! (Voyez ma photo de la tête de lit)

Le lit était confortable."
100,Belgium,Eurostars Montgomery,3,Tripadvisor,"El hotel está muy bien situado, pero deja mucho que desear: las habitaciones están bien, pero con las medidas COVID son excesivas. En el desayuno, si pagabas, podías ir al comedor. Si era la habitación con desayuno incluido, tenías que bajar a por él y comértelo en la habitación. Te lo daban en una caja, y sinceramente, de calidad pobre. Acabamos yendo a desayunar en un café cercano. Eso sí: personal amabilísimo."
101,Belgium,Radisson Collection Grand Place Brussels,4,Google Reviews,"Great and clean hotel, perfect location near centre of Brussels. On arrival I parked my SUV car up front and the staff was happy to park it in a suitable nearby parking. The people behind the bar were exceptional friendly! Great atmosphere! …"
